,yl,xl,method
836,94200,30.0,Supervisory
837,-63000,30.0,Supervisory
838,71900,30.0,Supervisory
839,40400,30.0,Supervisory
840,113500,30.0,Supervisory
841,-38100,30.0,Supervisory
842,46000,30.0,Supervisory
843,54900,30.0,Supervisory
844,116400,30.0,Supervisory
845,93500,30.0,Supervisory
846,154900,30.0,Supervisory
847,45500,30.0,Supervisory
848,157000,30.0,Supervisory
849,69100,30.0,Supervisory
850,53200,30.0,Supervisory
851,-22200,30.0,Supervisory
852,-66000,30.0,Supervisory
853,46400,30.0,Supervisory
854,-15400,30.0,Supervisory
855,-10000,30.0,Supervisory
856,156400,30.0,Supervisory
857,50000,30.0,Supervisory
858,-28400,30.0,Supervisory
859,64200,30.0,Supervisory
860,94800,30.0,Supervisory
861,-53800,30.0,Supervisory
862,47600,30.0,Supervisory
863,92400,30.0,Supervisory
864,-44400,30.0,Supervisory
865,-27000,30.0,Supervisory
866,43600,30.0,Supervisory
867,108800,30.0,Supervisory
868,51200,30.0,Supervisory
869,-90000,30.0,Supervisory
870,11600,30.0,Supervisory
871,88800,30.0,Supervisory
872,64800,30.0,Supervisory
873,103600,30.0,Supervisory
874,150800,30.0,Supervisory
875,50000,30.0,Supervisory
876,-30400,30.0,Supervisory
877,21800,30.0,Supervisory
878,60400,30.0,Supervisory
879,113200,30.0,Supervisory
880,4800,30.0,Supervisory
881,9400,30.0,Supervisory
882,38400,30.0,Supervisory
883,80400,30.0,Supervisory
884,-71400,30.0,Supervisory
885,132600,30.0,Supervisory
886,42800,30.0,Supervisory
887,116800,30.0,Supervisory
888,62000,30.0,Supervisory
889,13200,30.0,Supervisory
890,97200,30.0,Supervisory
891,-44000,30.0,Supervisory
892,-20400,30.0,Supervisory
893,153200,30.0,Supervisory
894,40000,30.0,Supervisory
895,43800,30.0,Supervisory
896,27200,30.0,Supervisory
897,40400,30.0,Supervisory
898,104800,30.0,Supervisory
899,-109800,30.0,Supervisory
